,project_name,project_type,project_owner,base_price,target_price,target_rate,bid_days,bid_start_month,bid_start_weekday,bid_start_quarter,max_target_rate,min_target_rate,mean_target_rate,std_target_rate,count_bidding
2860,성석~문봉간(소로1-213호선)도로확포장(1차구간)전기공사,공사,경기도 고양시,105476000,104518000,99.092,4,6,3,2Q,101.378,99.177,100.123,0.7840076530238687,6
2861,노인복지관 기능보강(리모델링) 공사시행(전기),공사,경상북도 울릉군,27741760,27628000,99.59,5,6,2,2Q,0.0,0.0,0.0,0.0,0
2862,광덕고 다목적교실동 화장실개선 전기공사 소액수의계약 견적서 제출 안내 공고,공사,광주광역시교육청 광덕고등학교,22220000,22124000,99.568,5,6,1,2Q,0.0,0.0,0.0,0.0,0
2863,"어룡초 화장실 개선 전기,통신,소방(전기)공사 설계용역",용역,경기도교육청 경기도의정부교육지원청,7395000,7445000,100.676,5,6,1,2Q,100.48,99.256,99.56700000000001,0.5148213282295145,5
2864,도동 저지대 상습침수지구 개선사업(배수문자동화)전기,공사,경상북도 영천시,97192000,96687000,99.48,5,6,2,2Q,101.424,98.934,99.85325,1.0839918126997117,4
2866,서천읍 행복나눔센터 전기설비공사,공사,충청남도 서천군,74811000,74882000,100.095,5,6,1,2Q,99.935,99.935,99.935,,1
2867,경산동부초등학교 화장실개선 전기공사 수의견적 제출공고,공사,경상북도교육청 경상북도경산교육지원청,65439000,65240000,99.696,5,6,1,2Q,101.468,100.221,100.84450000000001,0.8817621561396246,2
2868,"강원도일자리재단 리모델링공사(전기,소방)",공사,재단법인 강원도일자리재단,79852000,80059000,100.259,5,6,2,2Q,0.0,0.0,0.0,0.0,0
2869,가지리 배수지 소독설비 설치사업(전기공사),공사,경상남도 거창군 수도사업소,59870000,59313000,99.07,4,6,3,2Q,100.759,100.759,100.759,,1
2870,오치초 연결복도 증축 및 기타시설 전기공사 수의계약 안내 공고,공사,광주광역시교육청 광주광역시동부교육지원청,20911000,20973000,100.296,5,6,2,2Q,101.181,99.514,100.32387500000002,0.6890335752756491,8
2871,화개면별천지문화센터조성사업 (전기),공사,경상남도 하동군,52393000,51631000,98.546,4,6,3,2Q,100.242,100.105,100.1735,0.09687362902255733,2
2873,속초경찰서 수사과 조사환경 개선 전기 공사 요청,공사,경찰청 강원도지방경찰청 속초경찰서,61873000,61230000,98.961,4,6,0,2Q,0.0,0.0,0.0,0.0,0
2874,(가칭)서울동부지부 리모델링 공사(전기) 입찰공고,공사,한국법무보호복지공단 본부 경기남부지부,255681702,256634000,100.372,15,5,3,2Q,0.0,0.0,0.0,0.0,0
2875,어린이공원 물놀이터 조성사업 전기공사,공사,충청남도 아산시,57420000,58093000,101.172,3,6,0,2Q,101.804,98.394,99.90155555555556,1.0059254583604973,9
2876,사회복지법인 삼보보호작업장 증축(전기)공사,공사,사회복지법인 삼보보호작업장,21720000,21657000,99.71,14,5,4,2Q,0.0,0.0,0.0,0.0,0
2877,사회복지법인 삼보보호작업장 증축(전기소방)공사,공사,사회복지법인 삼보보호작업장,11637673,11611000,99.771,14,5,4,2Q,0.0,0.0,0.0,0.0,0
2878,청주교도소 수용동 증축공사(전기) 입찰 공고,공사,법무부 대전지방교정청 청주교도소,264462000,265914000,100.549,7,5,3,2Q,0.0,0.0,0.0,0.0,0
2879,(긴급)경화여고 급식소 리모델링 공사(전기) 입찰공고,공사,경기도교육청 경화여자고등학교,519718000,522289000,100.495,4,6,0,2Q,0.0,0.0,0.0,0.0,0
2880,구남로8길 외 4개소 공영주차장 유료화 전기공사,공사,제주특별자치도 제주시,53130000,53452000,100.606,2,6,2,2Q,100.486,99.029,99.667,0.6770483734564341,5
2881,해양환경공단 광양항 방제대응센터 건립 전기공사 감리용역,용역,해양환경공단 여수지사,38930000,38779000,99.612,7,5,3,2Q,0.0,0.0,0.0,0.0,0
2882,연무공공하수처리시설 시설개량 전기공사 수의견적 제출안내 공고,공사,충청남도 논산시 행복도시국 맑은물과,31020000,30971000,99.842,2,6,2,2Q,99.978,99.073,99.5255,0.6399316369738264,2
2883,혁신지원사업 전공교육 3개 강의실 교육환경개선 전기공사,공사,연세대학교 미래캠퍼스,13123000,13133000,100.076,2,6,2,2Q,0.0,0.0,0.0,0.0,0
2884,가평소방서 청평119지역대 이전신축 공사(전기),공사,경기도 가평소방서,149842000,149016000,99.449,4,6,0,2Q,0.0,0.0,0.0,0.0,0
2885,장애인복지관식당및프로그램실증축전기고사,공사,전라북도 정읍시,29227000,29180000,99.839,2,6,2,2Q,101.232,99.15,100.123,0.7012782207206664,8
2886,염소용해수 펌프 이설 전기공사 소액수의견적 제출 안내,공사,광주광역시 상수도사업본부 용연정수사업소,85272000,85207000,99.924,2,6,2,2Q,0.0,0.0,0.0,0.0,0
2888,해밀학교 기숙사 신축 전기공사,공사,강원도교육청 강원도홍천교육지원청 해밀학교,156213000,156595000,100.245,10,5,1,2Q,0.0,0.0,0.0,0.0,0
2889,김천의 빛과 풍경 조성사업 전기공사,공사,경상북도 김천시,375600000,374532000,99.716,3,6,1,2Q,100.294,99.006,99.81225,0.6006098983533299,4
2891,꽃동네학교 냉난방개선 및 조명교체 전기공사 수의계약 안내공고,공사,충청북도교육청 꽃동네학교,37697000,37359000,99.103,4,6,0,2Q,0.0,0.0,0.0,0.0,0
2893,공주대학교 사범대학부설고등학교 울림학사 등 4개동 환경개선 전기공사,공사,조달청 대전지방조달청,145861000,145800000,99.958,3,6,1,2Q,100.607,99.971,100.24633333333334,0.3264740928976325,3
2895,창녕슈퍼텍고 농업실습장 증축 및 기타 전기공사 입찰 공고,공사,경상남도교육청 경상남도창녕교육지원청,139205000,141321000,101.52,7,5,4,2Q,0.0,0.0,0.0,0.0,0
2896,서일여자고등학교 전기시설 개선공사,공사,대전광역시교육청 서일여자고등학교,26020000,26272000,100.968,4,6,0,2Q,0.0,0.0,0.0,0.0,0
2897,드론 전용 비행시험장(인천) 신축공사(전기),공사,항공안전기술원,244057000,245465000,100.577,4,6,0,2Q,0.0,0.0,0.0,0.0,0
2898,부산세무고등학교 노후전등 교체 전기공사,공사,부산광역시교육청 부산세무고등학교,208637000,207324000,99.371,2,6,1,2Q,0.0,0.0,0.0,0.0,0
2899,KBS홀 지하2층 분장실 환경개선공사(전기),공사,한국방송공사,22100000,22030000,99.683,2,6,2,2Q,99.895,99.895,99.895,,1
2900,소금포역사관 건립 전기공사,공사,울산광역시 북구,121341000,121372000,100.026,7,5,4,2Q,0.0,0.0,0.0,0.0,0
2901,남정 창조적마을 만들기사업 전기공사,공사,한국농어촌공사 전북지역본부 순창지사,26646000,26415000,99.133,7,5,4,2Q,0.0,0.0,0.0,0.0,0
2902,한국전기연구원 AH9조립실 Door 구조변경 및 보강 공사 1식,공사,한국전기연구원,58751000,58806000,100.094,7,5,4,2Q,99.642,99.642,99.642,,1
2903,한국전기연구원 고전압시험동 안전시설구축 2차 전기공사 1식,공사,한국전기연구원,63316775,63090000,99.642,7,5,3,2Q,0.0,0.0,0.0,0.0,0
2904,인천항 갑문 시설개선사업 전기공사(4차),공사,인천항만공사,62000000,61326000,98.913,3,6,1,2Q,100.021,100.021,100.021,,1
2906,칠곡 공예테마공원 조성사업 전기공사,공사,경상북도 칠곡군,380850000,372714000,97.864,2,6,2,2Q,99.587,98.777,99.09349999999999,0.3690876138082501,4
2907,교현1동주공아파트앞교통사고잦은곳개선사업(전기),공사,충청북도 충주시,47060000,46577000,98.974,3,6,1,2Q,100.445,98.807,99.39916666666666,0.6381295845411535,6
2908,연곡양묘사업소 양묘시설 현대화사업 및 다목적 창고 시설 전기공사,공사,산림청 동부지방산림청,55368000,55401000,100.06,3,6,0,2Q,0.0,0.0,0.0,0.0,0
2910,안성시 생활자원회수센터 확충공사(전기),공사,경기도 안성시,72243000,73381000,101.575,3,6,1,2Q,99.933,99.512,99.70433333333334,0.21283874960479965,3
2911,"창신초 외 2교(거제여중, 남일중) 냉난방개선 및 기타 전기공사 설계용역",용역,부산광역시교육청 부산광역시동래교육지원청,9212000,9146000,99.284,2,6,2,2Q,99.654,98.849,99.13066666666667,0.4536610335187842,3
2912,함덕지구 배수지 개발사업 전기공사,공사,제주특별자치도 상하수도본부,25147000,25158000,100.044,3,6,1,2Q,100.152,99.167,99.59775,0.47248518495292374,4
2913,마전 삼밭마을 주민거점공간 전기공사,공사,경상남도 거제시,32822460,32627000,99.404,3,6,1,2Q,100.147,99.224,99.77279999999999,0.36660701029849513,5
2915,종암파출소 증축공사(전기),공사,조달청 서울지방조달청,43523000,43665000,100.326,2,6,2,2Q,100.626,98.609,99.8965,0.7103852073749468,8
2916,★장애인기업대상★안산전기사업소 등 2개소 여직원처소 개량기타공사,공사,한국철도공사 회계통합센터,44350000,44330000,99.955,2,6,2,2Q,100.679,99.236,100.07775000000001,0.4634349237718578,8
2917,이학관 외 2동 석면텍스 교체 전기공사,공사,전남대학교 본부 행정본부,29442000,29545000,100.35,2,6,2,2Q,100.676,99.415,100.09633333333333,0.6366178864384267,3
2918,북부 농업기계 임대사업소 신축공사(전기) 수의견적 입찰 시행,공사,충청남도 공주시 농업기술센터,64651000,65000000,100.54,3,6,0,2Q,0.0,0.0,0.0,0.0,0
2919,송호초 전기용량 증설 전기공사,공사,경기도교육청 경기도안산교육지원청,35306000,35350000,100.125,3,6,1,2Q,100.248,99.552,99.92333333333335,0.3503388835589511,3
2920,부산SW마이스터고등학교 임시교사(덕도초) 보수 전기공사,공사,부산광역시교육청 부산광역시북부교육지원청,36080000,35761000,99.116,2,6,2,2Q,101.24,98.671,99.84797368421054,0.727040260115837,38
2921,동궁초등학교 화장실개량 및 기타 전기공사,공사,부산광역시교육청 부산광역시북부교육지원청,28127000,28451000,101.152,2,6,2,2Q,101.24,98.671,99.84797368421054,0.727040260115837,38
2923,해양대1호관 노후화장실 리모델링 전기공사,공사,군산대학교,82834000,83189000,100.429,3,6,0,2Q,99.886,99.385,99.63550000000001,0.3542604973744537,2
2925,경기과천교육도서관 LED 교체 및 냉난방기 교체 전기공사,공사,경기도교육청 경기과천교육도서관,43593000,43446000,99.663,3,6,1,2Q,0.0,0.0,0.0,0.0,0
2926,자연대4호관 및 종합교육관 노후화장실 리모델링 전기공사,공사,군산대학교,81874000,81397000,99.417,3,6,0,2Q,99.886,99.385,99.63550000000001,0.3542604973744537,2
2927,앙성초 태양광발전장치 설치 전기공사,공사,충청북도교육청 충청북도충주교육지원청,41173000,40976000,99.522,3,6,1,2Q,101.314,98.648,99.88153846153844,0.7072900884578873,13
2928,CCTV통합관제센터 실내 전기공사,공사,전라남도 담양군,71500000,72011000,100.715,2,6,2,2Q,100.452,99.498,100.017,0.39262025758570424,4
2929,송림2리 마을만들기사업 전기공사,공사,경상북도 고령군,26950000,27155000,100.761,3,6,1,2Q,101.845,101.845,101.845,,1
2930,산청군 농촌폐기물종합처리시설 사무실 리모델링 전기공사,공사,경상남도 산청군,34848000,34836000,99.966,2,6,2,2Q,100.974,99.644,100.309,0.940452018978107,2
2931,호스텔조성(구 보건소)리모델링 전기공사,공사,경상북도 영양군,74679000,74501000,99.762,3,6,1,2Q,100.913,99.552,100.2325,0.9623723291948841,2
2932,동물보호센터 신축공사(전기),공사,경상북도 울진군,67078000,67377000,100.446,3,6,1,2Q,101.01,100.579,100.7945,0.3047630226914102,2
2933,2020년 지역농업 CEO 발전기반구축사업(민간입찰대행),공사,경상북도 영주시,126277000,125159000,99.115,3,6,1,2Q,100.231,98.006,99.09275,1.0177437054583023,4
2934,산불진화차량 차고지 및 산불진화대 대기소 전기공사,공사,인천광역시 강화군,42131000,41688000,98.949,2,6,2,2Q,100.034,100.034,100.034,,1
2935,첨단고 태권도 연습장 증축 전기공사 제한경쟁 입찰 공고(긴급),공사,광주광역시교육청,119545000,120700000,100.966,6,5,4,2Q,100.885,98.871,99.66677777777778,0.6746632081597828,9
2936,남부권 농기계 임대사업소 신축 전기공사 시행(긴급) 수의(소액) 견적제출 안내,공사,전라북도 고창군,64130000,64143000,100.02,3,6,0,2Q,100.568,100.568,100.568,,1
2937,어업지도선 관리사무소 신축공사(전기) 수의(소액) 견적제출 안내,공사,전라북도 고창군,59290000,59222000,99.885,3,6,0,2Q,100.568,100.568,100.568,,1
2938,노인요양시설 봉화요양원 증축공사(전기),공사,경상북도 봉화군,91080000,90077000,98.899,2,6,1,2Q,100.755,100.13,100.48933333333332,0.32285652128048087,3
2939,하수처리장 전기동 노후 PLC 교체공사,공사,강원도 동해시 상하수도사업소,42200000,42489000,100.685,6,5,4,2Q,0.0,0.0,0.0,0.0,0
2940,산곡남초 본관 냉난방 개선 및 LED조명 교체 전기공사,공사,인천광역시교육청 인천광역시북부교육지원청,146602000,145774000,99.435,6,5,4,2Q,0.0,0.0,0.0,0.0,0
2941,고성소방서 회화119안전센터 리모델링 전기 공사,공사,경상남도 고성소방서,11682000,11679000,99.974,6,5,4,2Q,0.0,0.0,0.0,0.0,0
2943,국립부곡병원 본관동 석면철거 및 시스템냉난방기 교체사업 등 전기공사 소액수의 견적제출안내,공사,보건복지부 국립부곡병원,41569000,41460000,99.738,3,6,0,2Q,0.0,0.0,0.0,0.0,0
2944,음성군 산불방지 지원센터 건립공사(전기),공사,충청북도 음성군,40403000,40555000,100.376,5,5,4,2Q,100.534,100.534,100.534,,1
2945,소선암 치유의 숲 조성사업 전기공사,공사,충청북도 단양군,180807000,179619000,99.343,5,5,4,2Q,0.0,0.0,0.0,0.0,0
2946,새만금컨벤션센터 전시장 전기시설 보강 공사,공사,전라북도 군산시,43960000,44122000,100.369,3,6,0,2Q,100.875,100.502,100.6885,0.26375082938258554,2
2949,대산항 다목적(컨테이너)부두 축조 전기공사,공사,조달청 대전지방조달청,418276000,418156000,99.971,3,6,0,2Q,100.607,100.161,100.384,0.31536962440919875,2
2950,한국폴리텍대학 아산캠퍼스 러닝팩토리 실습장 구축 리모델링 전기공사,공사,한국폴리텍IV대학아산캠퍼스,131422000,131513000,100.069,7,5,2,2Q,0.0,0.0,0.0,0.0,0
2951,배곧라온초등학교 후문 교차로 개선사업(전기),공사,경기도 시흥시,127820000,127965000,100.113,2,6,1,2Q,101.354,98.791,99.78909999999999,0.9981772777306548,10
2952,인제군 북면 레저스포츠시설 조성사업(전기),공사,강원도 인제군,276717000,274439000,99.177,6,5,4,2Q,100.575,98.046,99.3105,1.7882730496207762,2
2953,대흥초등학교 급식실 증축 및 기타 전기공사,공사,충청남도교육청 충청남도예산교육지원청,16500000,16551000,100.309,2,6,1,2Q,0.0,0.0,0.0,0.0,0
2954,북한산국립공원사무소 신축공사(전기),공사,국립공원공단 북한산국립공원사무소,423980000,425018000,100.245,6,5,4,2Q,0.0,0.0,0.0,0.0,0
2955,애월고 전기설비개선 및 피뢰설비 설치 전기공사 입찰공고,공사,제주특별자치도교육청,123499000,123288000,99.829,2,6,1,2Q,101.533,99.55,100.47585714285715,0.6650549923556272,7
2957,남해보물섬고등학교 교사신축 전기공사 감리용역 입찰 공고,용역,경상남도교육청,106630000,106694000,100.06,7,5,3,2Q,100.199,99.399,99.799,0.565685424949236,2
2958,해운대교육지원청 태양광발전 및 냉난방기설치 전기공사,공사,부산광역시교육청 부산광역시해운대교육지원청,93421000,92067000,98.551,3,6,0,2Q,100.276,99.283,99.9464,0.39060888366753577,5
2960,2020년 1호선 궤도도상개량에 따른 전기공사(송배전),공사,서울교통공사,196202870,194022000,98.888,7,5,3,2Q,100.936,98.153,99.80866666666667,0.6620000251762332,21
2961,2020년 정보통신기계실 UPS 전력간선 개량 전기공사,공사,서울교통공사,112520000,113731000,101.076,7,5,3,2Q,100.936,98.153,99.80866666666667,0.6620000251762332,21
2963,전주고 교사 증개축 전기공사,공사,전라북도교육청 전라북도전주교육지원청,291258000,288166000,98.938,5,5,5,2Q,100.716,98.7,99.93100000000001,0.6295092003563821,13
2964,문경 온천지구 경관조형물 설치공사(전기),공사,경상북도 문경시,24130000,24113000,99.93,6,5,4,2Q,100.467,98.963,99.7395,0.574292521281622,6
